,session,method,gender,emotion,path
5173,1,script,M,fru,5173_1_script_M_fru.wav
5174,1,script,M,fru,5174_1_script_M_fru.wav
5175,3,impro,M,fru,5175_3_impro_M_fru.wav
5176,3,impro,M,fru,5176_3_impro_M_fru.wav
5177,3,impro,M,fru,5177_3_impro_M_fru.wav
5178,4,script,F,fru,5178_4_script_F_fru.wav
5179,4,script,F,fru,5179_4_script_F_fru.wav
5180,4,script,F,fru,5180_4_script_F_fru.wav
5181,3,impro,F,fru,5181_3_impro_F_fru.wav
5182,3,impro,F,fru,5182_3_impro_F_fru.wav
5183,3,impro,F,fru,5183_3_impro_F_fru.wav
5184,2,impro,M,fru,5184_2_impro_M_fru.wav
5185,2,impro,M,fru,5185_2_impro_M_fru.wav
5186,2,impro,M,fru,5186_2_impro_M_fru.wav
5187,2,impro,F,fru,5187_2_impro_F_fru.wav
5188,2,impro,F,fru,5188_2_impro_F_fru.wav
5189,2,impro,F,fru,5189_2_impro_F_fru.wav
5190,4,script,F,fru,5190_4_script_F_fru.wav
5191,4,script,F,fru,5191_4_script_F_fru.wav
5192,4,script,F,fru,5192_4_script_F_fru.wav
5193,3,impro,M,fru,5193_3_impro_M_fru.wav
5194,3,impro,M,fru,5194_3_impro_M_fru.wav
5195,3,impro,M,fru,5195_3_impro_M_fru.wav
5196,5,impro,M,fru,5196_5_impro_M_fru.wav
5197,5,impro,M,fru,5197_5_impro_M_fru.wav
5198,5,impro,M,fru,5198_5_impro_M_fru.wav
5199,5,script,F,fru,5199_5_script_F_fru.wav
5200,5,script,F,fru,5200_5_script_F_fru.wav
5201,5,script,F,fru,5201_5_script_F_fru.wav
5202,2,script,M,fru,5202_2_script_M_fru.wav
5203,2,script,M,fru,5203_2_script_M_fru.wav
5204,2,script,M,fru,5204_2_script_M_fru.wav
5205,2,script,M,fru,5205_2_script_M_fru.wav
5206,2,script,M,fru,5206_2_script_M_fru.wav
5207,2,script,M,fru,5207_2_script_M_fru.wav
5208,4,script,F,fru,5208_4_script_F_fru.wav
5209,4,script,F,fru,5209_4_script_F_fru.wav
5210,4,script,F,fru,5210_4_script_F_fru.wav
5211,4,script,M,fru,5211_4_script_M_fru.wav
5212,4,script,M,fru,5212_4_script_M_fru.wav
5213,4,script,M,fru,5213_4_script_M_fru.wav
5214,5,script,M,fru,5214_5_script_M_fru.wav
5215,5,script,M,fru,5215_5_script_M_fru.wav
5216,5,script,M,fru,5216_5_script_M_fru.wav
5217,1,script,M,fru,5217_1_script_M_fru.wav
5218,1,script,M,fru,5218_1_script_M_fru.wav
5219,1,script,M,fru,5219_1_script_M_fru.wav
5220,3,impro,F,fru,5220_3_impro_F_fru.wav
5221,3,impro,F,fru,5221_3_impro_F_fru.wav
5222,3,impro,F,fru,5222_3_impro_F_fru.wav
5223,4,impro,M,fru,5223_4_impro_M_fru.wav
5224,4,impro,M,fru,5224_4_impro_M_fru.wav
5225,4,impro,M,fru,5225_4_impro_M_fru.wav
5226,3,impro,M,fru,5226_3_impro_M_fru.wav
5227,3,impro,M,fru,5227_3_impro_M_fru.wav
5228,3,impro,M,fru,5228_3_impro_M_fru.wav
5229,4,impro,F,fru,5229_4_impro_F_fru.wav
5230,4,impro,F,fru,5230_4_impro_F_fru.wav
5231,4,impro,F,fru,5231_4_impro_F_fru.wav
5232,1,impro,F,fru,5232_1_impro_F_fru.wav
5233,1,impro,F,fru,5233_1_impro_F_fru.wav
5234,1,impro,F,fru,5234_1_impro_F_fru.wav
5235,1,script,M,fru,5235_1_script_M_fru.wav
5236,1,script,M,fru,5236_1_script_M_fru.wav
5237,1,script,M,fru,5237_1_script_M_fru.wav
5238,4,script,F,fru,5238_4_script_F_fru.wav
5239,4,script,F,fru,5239_4_script_F_fru.wav
5240,4,script,F,fru,5240_4_script_F_fru.wav
5241,4,impro,M,fru,5241_4_impro_M_fru.wav
5242,4,impro,M,fru,5242_4_impro_M_fru.wav
5243,4,impro,M,fru,5243_4_impro_M_fru.wav
5244,5,impro,M,fru,5244_5_impro_M_fru.wav
5245,5,impro,M,fru,5245_5_impro_M_fru.wav
5246,5,impro,M,fru,5246_5_impro_M_fru.wav
5247,4,impro,M,fru,5247_4_impro_M_fru.wav
5248,4,impro,M,fru,5248_4_impro_M_fru.wav
5249,4,impro,M,fru,5249_4_impro_M_fru.wav
5250,3,impro,M,fru,5250_3_impro_M_fru.wav
5251,3,impro,M,fru,5251_3_impro_M_fru.wav
5252,3,impro,M,fru,5252_3_impro_M_fru.wav
5253,5,impro,M,fru,5253_5_impro_M_fru.wav
5254,5,impro,M,fru,5254_5_impro_M_fru.wav
5255,5,impro,M,fru,5255_5_impro_M_fru.wav
5256,5,impro,F,fru,5256_5_impro_F_fru.wav
5257,5,impro,F,fru,5257_5_impro_F_fru.wav
5258,5,impro,F,fru,5258_5_impro_F_fru.wav
5259,4,impro,F,fru,5259_4_impro_F_fru.wav
5260,4,impro,F,fru,5260_4_impro_F_fru.wav
5261,4,impro,F,fru,5261_4_impro_F_fru.wav
5262,2,impro,M,fru,5262_2_impro_M_fru.wav
5263,2,impro,M,fru,5263_2_impro_M_fru.wav
5264,2,impro,M,fru,5264_2_impro_M_fru.wav
5265,4,script,M,fru,5265_4_script_M_fru.wav
5266,4,script,M,fru,5266_4_script_M_fru.wav
5267,4,script,M,fru,5267_4_script_M_fru.wav
5268,3,impro,M,fru,5268_3_impro_M_fru.wav
5269,3,impro,M,fru,5269_3_impro_M_fru.wav
5270,3,impro,M,fru,5270_3_impro_M_fru.wav
5271,1,script,F,fru,5271_1_script_F_fru.wav
5272,1,script,F,fru,5272_1_script_F_fru.wav
5273,1,script,F,fru,5273_1_script_F_fru.wav
5274,5,script,F,fru,5274_5_script_F_fru.wav
5275,5,script,F,fru,5275_5_script_F_fru.wav
5276,5,script,F,fru,5276_5_script_F_fru.wav
5277,5,impro,M,fru,5277_5_impro_M_fru.wav
5278,5,impro,M,fru,5278_5_impro_M_fru.wav
5279,5,impro,M,fru,5279_5_impro_M_fru.wav
5280,2,script,F,fru,5280_2_script_F_fru.wav
5281,2,script,F,fru,5281_2_script_F_fru.wav
5282,2,script,F,fru,5282_2_script_F_fru.wav
5283,4,impro,M,fru,5283_4_impro_M_fru.wav
5284,4,impro,M,fru,5284_4_impro_M_fru.wav
5285,4,impro,M,fru,5285_4_impro_M_fru.wav
5286,5,script,M,fru,5286_5_script_M_fru.wav
5287,5,script,M,fru,5287_5_script_M_fru.wav
5288,5,script,M,fru,5288_5_script_M_fru.wav
5289,2,impro,F,fru,5289_2_impro_F_fru.wav
5290,2,impro,F,fru,5290_2_impro_F_fru.wav
5291,2,impro,F,fru,5291_2_impro_F_fru.wav
5292,3,script,M,fru,5292_3_script_M_fru.wav
5293,3,script,M,fru,5293_3_script_M_fru.wav
5294,3,script,M,fru,5294_3_script_M_fru.wav
5295,5,impro,F,fru,5295_5_impro_F_fru.wav
5296,5,impro,F,fru,5296_5_impro_F_fru.wav
5297,5,impro,F,fru,5297_5_impro_F_fru.wav
5298,3,impro,M,fru,5298_3_impro_M_fru.wav
5299,3,impro,M,fru,5299_3_impro_M_fru.wav
5300,3,impro,M,fru,5300_3_impro_M_fru.wav
5301,5,script,F,fru,5301_5_script_F_fru.wav
5302,5,script,F,fru,5302_5_script_F_fru.wav
5303,5,script,F,fru,5303_5_script_F_fru.wav
5304,4,script,F,fru,5304_4_script_F_fru.wav
5305,4,script,F,fru,5305_4_script_F_fru.wav
5306,4,script,F,fru,5306_4_script_F_fru.wav
5307,5,impro,F,fru,5307_5_impro_F_fru.wav
5308,5,impro,F,fru,5308_5_impro_F_fru.wav
5309,5,impro,F,fru,5309_5_impro_F_fru.wav
5310,3,impro,F,fru,5310_3_impro_F_fru.wav
5311,3,impro,F,fru,5311_3_impro_F_fru.wav
5312,3,impro,F,fru,5312_3_impro_F_fru.wav
5313,2,impro,M,fru,5313_2_impro_M_fru.wav
5314,2,impro,M,fru,5314_2_impro_M_fru.wav
5315,2,impro,M,fru,5315_2_impro_M_fru.wav
5316,4,script,F,fru,5316_4_script_F_fru.wav
5317,4,script,F,fru,5317_4_script_F_fru.wav
5318,4,script,F,fru,5318_4_script_F_fru.wav
5319,4,script,M,fru,5319_4_script_M_fru.wav
5320,4,script,M,fru,5320_4_script_M_fru.wav
5321,4,script,M,fru,5321_4_script_M_fru.wav
5322,5,script,M,fru,5322_5_script_M_fru.wav
5323,5,script,M,fru,5323_5_script_M_fru.wav
5324,5,script,M,fru,5324_5_script_M_fru.wav
5325,3,impro,M,fru,5325_3_impro_M_fru.wav
5326,3,impro,M,fru,5326_3_impro_M_fru.wav
5327,3,impro,M,fru,5327_3_impro_M_fru.wav
5328,3,impro,F,fru,5328_3_impro_F_fru.wav
5329,3,impro,F,fru,5329_3_impro_F_fru.wav
5330,3,impro,F,fru,5330_3_impro_F_fru.wav
5331,4,script,M,fru,5331_4_script_M_fru.wav
5332,4,script,M,fru,5332_4_script_M_fru.wav
5333,4,script,M,fru,5333_4_script_M_fru.wav
5334,2,impro,M,fru,5334_2_impro_M_fru.wav
5335,2,impro,M,fru,5335_2_impro_M_fru.wav
5336,2,impro,M,fru,5336_2_impro_M_fru.wav
5337,3,impro,M,fru,5337_3_impro_M_fru.wav
5338,3,impro,M,fru,5338_3_impro_M_fru.wav
5339,3,impro,M,fru,5339_3_impro_M_fru.wav
5340,4,impro,M,fru,5340_4_impro_M_fru.wav
5341,4,impro,M,fru,5341_4_impro_M_fru.wav
5342,4,impro,M,fru,5342_4_impro_M_fru.wav
5343,1,script,F,fru,5343_1_script_F_fru.wav
5344,1,script,F,fru,5344_1_script_F_fru.wav
5345,1,script,F,fru,5345_1_script_F_fru.wav
5346,2,script,F,fru,5346_2_script_F_fru.wav
5347,2,script,F,fru,5347_2_script_F_fru.wav
5348,2,script,F,fru,5348_2_script_F_fru.wav
5349,3,script,M,fru,5349_3_script_M_fru.wav
5350,3,script,M,fru,5350_3_script_M_fru.wav
5351,3,script,M,fru,5351_3_script_M_fru.wav
5352,5,impro,F,fru,5352_5_impro_F_fru.wav
5353,5,impro,F,fru,5353_5_impro_F_fru.wav
5354,5,impro,F,fru,5354_5_impro_F_fru.wav
5355,3,impro,M,hap,5355_3_impro_M_hap.wav
5356,3,impro,M,hap,5356_3_impro_M_hap.wav
5357,3,impro,M,hap,5357_3_impro_M_hap.wav
5358,1,script,F,hap,5358_1_script_F_hap.wav
5359,1,script,F,hap,5359_1_script_F_hap.wav
5360,1,script,F,hap,5360_1_script_F_hap.wav
5361,3,script,M,hap,5361_3_script_M_hap.wav
5362,3,script,M,hap,5362_3_script_M_hap.wav
5363,3,script,M,hap,5363_3_script_M_hap.wav
5364,1,script,M,hap,5364_1_script_M_hap.wav
5365,1,script,M,hap,5365_1_script_M_hap.wav
5366,1,script,M,hap,5366_1_script_M_hap.wav
5367,1,script,M,hap,5367_1_script_M_hap.wav
5368,1,script,M,hap,5368_1_script_M_hap.wav
5369,1,script,M,hap,5369_1_script_M_hap.wav
5370,5,impro,M,hap,5370_5_impro_M_hap.wav
5371,5,impro,M,hap,5371_5_impro_M_hap.wav
5372,5,impro,M,hap,5372_5_impro_M_hap.wav
5373,2,script,M,hap,5373_2_script_M_hap.wav
5374,2,script,M,hap,5374_2_script_M_hap.wav
5375,2,script,M,hap,5375_2_script_M_hap.wav
5376,3,impro,M,hap,5376_3_impro_M_hap.wav
5377,3,impro,M,hap,5377_3_impro_M_hap.wav
5378,3,impro,M,hap,5378_3_impro_M_hap.wav
5379,3,script,F,hap,5379_3_script_F_hap.wav
5380,3,script,F,hap,5380_3_script_F_hap.wav
5381,3,script,F,hap,5381_3_script_F_hap.wav
5382,4,impro,F,hap,5382_4_impro_F_hap.wav
5383,4,impro,F,hap,5383_4_impro_F_hap.wav
5384,4,impro,F,hap,5384_4_impro_F_hap.wav
5385,3,script,M,hap,5385_3_script_M_hap.wav
5386,3,script,M,hap,5386_3_script_M_hap.wav
5387,3,script,M,hap,5387_3_script_M_hap.wav
5388,2,script,M,hap,5388_2_script_M_hap.wav
5389,2,script,M,hap,5389_2_script_M_hap.wav
5390,2,script,M,hap,5390_2_script_M_hap.wav
5391,2,script,M,hap,5391_2_script_M_hap.wav
5392,2,script,M,hap,5392_2_script_M_hap.wav
5393,2,script,M,hap,5393_2_script_M_hap.wav
5394,4,script,F,hap,5394_4_script_F_hap.wav
5395,4,script,F,hap,5395_4_script_F_hap.wav
5396,4,script,F,hap,5396_4_script_F_hap.wav
5397,5,impro,F,hap,5397_5_impro_F_hap.wav
5398,5,impro,F,hap,5398_5_impro_F_hap.wav
5399,5,impro,F,hap,5399_5_impro_F_hap.wav
5400,2,script,F,hap,5400_2_script_F_hap.wav
5401,2,script,F,hap,5401_2_script_F_hap.wav
5402,2,script,F,hap,5402_2_script_F_hap.wav
5403,5,impro,F,hap,5403_5_impro_F_hap.wav
5404,5,impro,F,hap,5404_5_impro_F_hap.wav
5405,5,impro,F,hap,5405_5_impro_F_hap.wav
5406,3,impro,F,hap,5406_3_impro_F_hap.wav
5407,3,impro,F,hap,5407_3_impro_F_hap.wav
5408,3,impro,F,hap,5408_3_impro_F_hap.wav
5409,2,impro,M,hap,5409_2_impro_M_hap.wav
5410,2,impro,M,hap,5410_2_impro_M_hap.wav
5411,2,impro,M,hap,5411_2_impro_M_hap.wav
5412,5,impro,M,hap,5412_5_impro_M_hap.wav
5413,5,impro,M,hap,5413_5_impro_M_hap.wav
5414,5,impro,M,hap,5414_5_impro_M_hap.wav
5415,1,script,M,hap,5415_1_script_M_hap.wav
5416,1,script,M,hap,5416_1_script_M_hap.wav
5417,1,script,M,hap,5417_1_script_M_hap.wav
5418,1,script,M,hap,5418_1_script_M_hap.wav
5419,1,script,M,hap,5419_1_script_M_hap.wav
5420,1,script,M,hap,5420_1_script_M_hap.wav
5421,5,script,F,hap,5421_5_script_F_hap.wav
5422,5,script,F,hap,5422_5_script_F_hap.wav
5423,5,script,F,hap,5423_5_script_F_hap.wav
5424,5,impro,F,hap,5424_5_impro_F_hap.wav
5425,5,impro,F,hap,5425_5_impro_F_hap.wav
5426,5,impro,F,hap,5426_5_impro_F_hap.wav
5427,5,impro,F,hap,5427_5_impro_F_hap.wav
5428,5,impro,F,hap,5428_5_impro_F_hap.wav
5429,5,impro,F,hap,5429_5_impro_F_hap.wav
5430,5,impro,F,hap,5430_5_impro_F_hap.wav
5431,5,impro,F,hap,5431_5_impro_F_hap.wav
5432,5,impro,F,hap,5432_5_impro_F_hap.wav
5433,2,impro,M,hap,5433_2_impro_M_hap.wav
5434,2,impro,M,hap,5434_2_impro_M_hap.wav
5435,2,impro,M,hap,5435_2_impro_M_hap.wav
5436,2,script,M,hap,5436_2_script_M_hap.wav
5437,2,script,M,hap,5437_2_script_M_hap.wav
5438,2,script,M,hap,5438_2_script_M_hap.wav
5439,1,script,M,hap,5439_1_script_M_hap.wav
5440,1,script,M,hap,5440_1_script_M_hap.wav
5441,1,script,M,hap,5441_1_script_M_hap.wav
5442,5,impro,M,hap,5442_5_impro_M_hap.wav
5443,5,impro,M,hap,5443_5_impro_M_hap.wav
5444,5,impro,M,hap,5444_5_impro_M_hap.wav
5445,4,impro,M,hap,5445_4_impro_M_hap.wav
5446,4,impro,M,hap,5446_4_impro_M_hap.wav
5447,4,impro,M,hap,5447_4_impro_M_hap.wav
5448,5,script,F,hap,5448_5_script_F_hap.wav
5449,5,script,F,hap,5449_5_script_F_hap.wav
5450,5,script,F,hap,5450_5_script_F_hap.wav
5451,1,impro,F,hap,5451_1_impro_F_hap.wav
5452,1,impro,F,hap,5452_1_impro_F_hap.wav
5453,1,impro,F,hap,5453_1_impro_F_hap.wav
5454,5,impro,M,hap,5454_5_impro_M_hap.wav
5455,5,impro,M,hap,5455_5_impro_M_hap.wav
5456,5,impro,M,hap,5456_5_impro_M_hap.wav
5457,4,impro,M,hap,5457_4_impro_M_hap.wav
5458,4,impro,M,hap,5458_4_impro_M_hap.wav
5459,4,impro,M,hap,5459_4_impro_M_hap.wav
5460,1,script,M,hap,5460_1_script_M_hap.wav
5461,1,script,M,hap,5461_1_script_M_hap.wav
5462,1,script,M,hap,5462_1_script_M_hap.wav
5463,5,impro,M,hap,5463_5_impro_M_hap.wav
5464,5,impro,M,hap,5464_5_impro_M_hap.wav
5465,5,impro,M,hap,5465_5_impro_M_hap.wav
5466,5,impro,F,hap,5466_5_impro_F_hap.wav
5467,5,impro,F,hap,5467_5_impro_F_hap.wav
5468,5,impro,F,hap,5468_5_impro_F_hap.wav
5469,5,script,F,hap,5469_5_script_F_hap.wav
5470,5,script,F,hap,5470_5_script_F_hap.wav
5471,5,script,F,hap,5471_5_script_F_hap.wav
5472,1,impro,F,hap,5472_1_impro_F_hap.wav
5473,1,impro,F,hap,5473_1_impro_F_hap.wav
5474,1,impro,F,hap,5474_1_impro_F_hap.wav
5475,1,script,F,hap,5475_1_script_F_hap.wav
5476,1,script,F,hap,5476_1_script_F_hap.wav
5477,1,script,F,hap,5477_1_script_F_hap.wav
5478,1,script,M,hap,5478_1_script_M_hap.wav
5479,1,script,M,hap,5479_1_script_M_hap.wav
5480,1,script,M,hap,5480_1_script_M_hap.wav
5481,3,script,M,hap,5481_3_script_M_hap.wav
5482,3,script,M,hap,5482_3_script_M_hap.wav
5483,3,script,M,hap,5483_3_script_M_hap.wav
5484,3,impro,M,hap,5484_3_impro_M_hap.wav
5485,3,impro,M,hap,5485_3_impro_M_hap.wav
5486,3,impro,M,hap,5486_3_impro_M_hap.wav
5487,3,script,F,hap,5487_3_script_F_hap.wav
5488,3,script,F,hap,5488_3_script_F_hap.wav
5489,3,script,F,hap,5489_3_script_F_hap.wav
5490,1,script,M,hap,5490_1_script_M_hap.wav
5491,1,script,M,hap,5491_1_script_M_hap.wav
5492,1,script,M,hap,5492_1_script_M_hap.wav
5493,2,impro,F,hap,5493_2_impro_F_hap.wav
5494,2,impro,F,hap,5494_2_impro_F_hap.wav
5495,2,impro,F,hap,5495_2_impro_F_hap.wav
5496,2,script,F,hap,5496_2_script_F_hap.wav
5497,2,script,F,hap,5497_2_script_F_hap.wav
5498,2,script,F,hap,5498_2_script_F_hap.wav
5499,2,script,F,hap,5499_2_script_F_hap.wav
5500,2,script,F,hap,5500_2_script_F_hap.wav
5501,2,script,F,hap,5501_2_script_F_hap.wav
5502,2,script,F,hap,5502_2_script_F_hap.wav
5503,2,script,F,hap,5503_2_script_F_hap.wav
5504,2,script,F,hap,5504_2_script_F_hap.wav
5505,2,script,M,hap,5505_2_script_M_hap.wav
5506,2,script,M,hap,5506_2_script_M_hap.wav
5507,2,script,M,hap,5507_2_script_M_hap.wav
5508,3,impro,M,hap,5508_3_impro_M_hap.wav
5509,3,impro,M,hap,5509_3_impro_M_hap.wav
5510,3,impro,M,hap,5510_3_impro_M_hap.wav
5511,3,script,M,hap,5511_3_script_M_hap.wav
5512,3,script,M,hap,5512_3_script_M_hap.wav
5513,3,script,M,hap,5513_3_script_M_hap.wav
5514,1,impro,F,hap,5514_1_impro_F_hap.wav
5515,1,impro,F,hap,5515_1_impro_F_hap.wav
5516,1,impro,F,hap,5516_1_impro_F_hap.wav
5517,1,impro,F,hap,5517_1_impro_F_hap.wav
5518,1,impro,F,hap,5518_1_impro_F_hap.wav
5519,1,impro,F,hap,5519_1_impro_F_hap.wav
5520,3,script,M,hap,5520_3_script_M_hap.wav
5521,3,script,M,hap,5521_3_script_M_hap.wav
5522,3,script,M,hap,5522_3_script_M_hap.wav
5523,3,impro,F,hap,5523_3_impro_F_hap.wav
5524,3,impro,F,hap,5524_3_impro_F_hap.wav
5525,3,impro,F,hap,5525_3_impro_F_hap.wav
5526,1,script,F,hap,5526_1_script_F_hap.wav
5527,1,script,F,hap,5527_1_script_F_hap.wav
5528,1,script,F,hap,5528_1_script_F_hap.wav
5529,4,impro,M,hap,5529_4_impro_M_hap.wav
5530,4,impro,M,hap,5530_4_impro_M_hap.wav
5531,4,impro,M,hap,5531_4_impro_M_hap.wav
5532,3,script,F,hap,5532_3_script_F_hap.wav
5533,3,script,F,hap,5533_3_script_F_hap.wav
5534,3,script,F,hap,5534_3_script_F_hap.wav
5535,1,script,F,hap,5535_1_script_F_hap.wav
5536,1,script,F,hap,5536_1_script_F_hap.wav
5537,1,script,F,hap,5537_1_script_F_hap.wav
5538,3,script,F,hap,5538_3_script_F_hap.wav
5539,3,script,F,hap,5539_3_script_F_hap.wav
5540,3,script,F,hap,5540_3_script_F_hap.wav
5541,2,script,M,hap,5541_2_script_M_hap.wav
5542,2,script,M,hap,5542_2_script_M_hap.wav
5543,2,script,M,hap,5543_2_script_M_hap.wav
5544,1,script,M,hap,5544_1_script_M_hap.wav
5545,1,script,M,hap,5545_1_script_M_hap.wav
5546,1,script,M,hap,5546_1_script_M_hap.wav
5547,2,script,F,hap,5547_2_script_F_hap.wav
5548,2,script,F,hap,5548_2_script_F_hap.wav
5549,2,script,F,hap,5549_2_script_F_hap.wav
5550,5,impro,F,hap,5550_5_impro_F_hap.wav
5551,5,impro,F,hap,5551_5_impro_F_hap.wav
5552,5,impro,F,hap,5552_5_impro_F_hap.wav
5553,4,script,M,hap,5553_4_script_M_hap.wav
5554,4,script,M,hap,5554_4_script_M_hap.wav
5555,4,script,M,hap,5555_4_script_M_hap.wav
5556,5,script,F,hap,5556_5_script_F_hap.wav
5557,5,script,F,hap,5557_5_script_F_hap.wav
5558,5,script,F,hap,5558_5_script_F_hap.wav
5559,5,script,F,hap,5559_5_script_F_hap.wav
5560,5,script,F,hap,5560_5_script_F_hap.wav
5561,5,script,F,hap,5561_5_script_F_hap.wav
5562,5,script,M,hap,5562_5_script_M_hap.wav
5563,5,script,M,hap,5563_5_script_M_hap.wav
5564,5,script,M,hap,5564_5_script_M_hap.wav
5565,3,impro,F,hap,5565_3_impro_F_hap.wav
5566,3,impro,F,hap,5566_3_impro_F_hap.wav
5567,3,impro,F,hap,5567_3_impro_F_hap.wav
5568,5,impro,M,hap,5568_5_impro_M_hap.wav
5569,5,impro,M,hap,5569_5_impro_M_hap.wav
5570,5,impro,M,hap,5570_5_impro_M_hap.wav
5571,3,script,M,hap,5571_3_script_M_hap.wav
5572,3,script,M,hap,5572_3_script_M_hap.wav
5573,3,script,M,hap,5573_3_script_M_hap.wav
5574,2,impro,F,hap,5574_2_impro_F_hap.wav
5575,2,impro,F,hap,5575_2_impro_F_hap.wav
5576,2,impro,F,hap,5576_2_impro_F_hap.wav
5577,1,script,F,hap,5577_1_script_F_hap.wav
5578,1,script,F,hap,5578_1_script_F_hap.wav
5579,1,script,F,hap,5579_1_script_F_hap.wav
5580,1,script,M,hap,5580_1_script_M_hap.wav
5581,1,script,M,hap,5581_1_script_M_hap.wav
5582,1,script,M,hap,5582_1_script_M_hap.wav
5583,4,impro,M,hap,5583_4_impro_M_hap.wav
5584,4,impro,M,hap,5584_4_impro_M_hap.wav
5585,4,impro,M,hap,5585_4_impro_M_hap.wav
5586,3,impro,M,hap,5586_3_impro_M_hap.wav
5587,3,impro,M,hap,5587_3_impro_M_hap.wav
5588,3,impro,M,hap,5588_3_impro_M_hap.wav
5589,1,script,M,hap,5589_1_script_M_hap.wav
5590,1,script,M,hap,5590_1_script_M_hap.wav
5591,1,script,M,hap,5591_1_script_M_hap.wav
5592,4,impro,M,hap,5592_4_impro_M_hap.wav
5593,4,impro,M,hap,5593_4_impro_M_hap.wav
5594,4,impro,M,hap,5594_4_impro_M_hap.wav
5595,5,impro,F,hap,5595_5_impro_F_hap.wav
5596,5,impro,F,hap,5596_5_impro_F_hap.wav
5597,5,impro,F,hap,5597_5_impro_F_hap.wav
5598,1,script,F,hap,5598_1_script_F_hap.wav
5599,1,script,F,hap,5599_1_script_F_hap.wav
5600,1,script,F,hap,5600_1_script_F_hap.wav
5601,3,impro,F,hap,5601_3_impro_F_hap.wav
5602,3,impro,F,hap,5602_3_impro_F_hap.wav
5603,3,impro,F,hap,5603_3_impro_F_hap.wav
5604,1,script,M,hap,5604_1_script_M_hap.wav
5605,1,script,M,hap,5605_1_script_M_hap.wav
5606,1,script,M,hap,5606_1_script_M_hap.wav
5607,3,impro,F,hap,5607_3_impro_F_hap.wav
5608,3,impro,F,hap,5608_3_impro_F_hap.wav
5609,3,impro,F,hap,5609_3_impro_F_hap.wav
5610,3,script,M,hap,5610_3_script_M_hap.wav
5611,3,script,M,hap,5611_3_script_M_hap.wav
5612,3,script,M,hap,5612_3_script_M_hap.wav
5613,1,script,F,hap,5613_1_script_F_hap.wav
5614,1,script,F,hap,5614_1_script_F_hap.wav
5615,1,script,F,hap,5615_1_script_F_hap.wav
5616,4,script,F,hap,5616_4_script_F_hap.wav
5617,4,script,F,hap,5617_4_script_F_hap.wav
5618,4,script,F,hap,5618_4_script_F_hap.wav
5619,2,impro,M,hap,5619_2_impro_M_hap.wav
5620,2,impro,M,hap,5620_2_impro_M_hap.wav
5621,2,impro,M,hap,5621_2_impro_M_hap.wav
5622,2,impro,M,hap,5622_2_impro_M_hap.wav
5623,2,impro,M,hap,5623_2_impro_M_hap.wav
5624,2,impro,M,hap,5624_2_impro_M_hap.wav
5625,1,script,M,hap,5625_1_script_M_hap.wav
5626,1,script,M,hap,5626_1_script_M_hap.wav
5627,1,script,M,hap,5627_1_script_M_hap.wav
5628,1,script,F,hap,5628_1_script_F_hap.wav
5629,1,script,F,hap,5629_1_script_F_hap.wav
5630,1,script,F,hap,5630_1_script_F_hap.wav
5631,4,script,F,hap,5631_4_script_F_hap.wav
5632,4,script,F,hap,5632_4_script_F_hap.wav
5633,4,script,F,hap,5633_4_script_F_hap.wav
5634,2,script,F,hap,5634_2_script_F_hap.wav
5635,2,script,F,hap,5635_2_script_F_hap.wav
5636,2,script,F,hap,5636_2_script_F_hap.wav
5637,5,impro,F,hap,5637_5_impro_F_hap.wav
5638,5,impro,F,hap,5638_5_impro_F_hap.wav
5639,5,impro,F,hap,5639_5_impro_F_hap.wav
5640,4,script,M,hap,5640_4_script_M_hap.wav
5641,4,script,M,hap,5641_4_script_M_hap.wav
5642,4,script,M,hap,5642_4_script_M_hap.wav
5643,1,impro,F,hap,5643_1_impro_F_hap.wav
5644,1,impro,F,hap,5644_1_impro_F_hap.wav
5645,1,impro,F,hap,5645_1_impro_F_hap.wav
5646,2,impro,M,hap,5646_2_impro_M_hap.wav
5647,2,impro,M,hap,5647_2_impro_M_hap.wav
5648,2,impro,M,hap,5648_2_impro_M_hap.wav
5649,5,impro,M,hap,5649_5_impro_M_hap.wav
5650,5,impro,M,hap,5650_5_impro_M_hap.wav
5651,5,impro,M,hap,5651_5_impro_M_hap.wav
5652,4,script,F,hap,5652_4_script_F_hap.wav
5653,4,script,F,hap,5653_4_script_F_hap.wav
5654,4,script,F,hap,5654_4_script_F_hap.wav
5655,5,impro,F,hap,5655_5_impro_F_hap.wav
5656,5,impro,F,hap,5656_5_impro_F_hap.wav
5657,5,impro,F,hap,5657_5_impro_F_hap.wav
5658,4,script,F,hap,5658_4_script_F_hap.wav
5659,4,script,F,hap,5659_4_script_F_hap.wav
5660,4,script,F,hap,5660_4_script_F_hap.wav
5661,4,script,M,hap,5661_4_script_M_hap.wav
5662,4,script,M,hap,5662_4_script_M_hap.wav
5663,4,script,M,hap,5663_4_script_M_hap.wav
5664,2,impro,M,hap,5664_2_impro_M_hap.wav
5665,2,impro,M,hap,5665_2_impro_M_hap.wav
5666,2,impro,M,hap,5666_2_impro_M_hap.wav
5667,1,script,F,hap,5667_1_script_F_hap.wav
5668,1,script,F,hap,5668_1_script_F_hap.wav
5669,1,script,F,hap,5669_1_script_F_hap.wav
5670,5,impro,F,hap,5670_5_impro_F_hap.wav
5671,5,impro,F,hap,5671_5_impro_F_hap.wav
5672,5,impro,F,hap,5672_5_impro_F_hap.wav
